country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Zimbabwe,Electricity - imports,1990,"Kilowatt-hours, million",879,,total_electricity
Zimbabwe,Electricity - imports,1991,"Kilowatt-hours, million",1838,,total_electricity
Zimbabwe,Electricity - imports,1992,"Kilowatt-hours, million",1201,,total_electricity
Zimbabwe,Electricity - imports,1993,"Kilowatt-hours, million",1921,,total_electricity
Zimbabwe,Electricity - imports,1994,"Kilowatt-hours, million",2073,,total_electricity
Zimbabwe,Electricity - imports,1995,"Kilowatt-hours, million",2669,,total_electricity
Zimbabwe,Electricity - imports,1996,"Kilowatt-hours, million",3714,,total_electricity
Zimbabwe,Electricity - imports,1997,"Kilowatt-hours, million",4526,,total_electricity
Zimbabwe,Electricity - imports,1998,"Kilowatt-hours, million",4923,,total_electricity
Zimbabwe,Electricity - imports,1999,"Kilowatt-hours, million",5275,,total_electricity
Zimbabwe,Electricity - imports,2000,"Kilowatt-hours, million",5095,,total_electricity
Zimbabwe,Electricity - imports,2001,"Kilowatt-hours, million",4066,,total_electricity
Zimbabwe,Electricity - imports,2002,"Kilowatt-hours, million",4010,,total_electricity
Zimbabwe,Electricity - imports,2003,"Kilowatt-hours, million",3185,,total_electricity
Zimbabwe,Electricity - imports,2004,"Kilowatt-hours, million",2040,,total_electricity
Zimbabwe,Electricity - imports,2005,"Kilowatt-hours, million",3013,,total_electricity
Zimbabwe,Electricity - imports,2006,"Kilowatt-hours, million",4246,,total_electricity
Zimbabwe,Electricity - imports,2007,"Kilowatt-hours, million",2956,,total_electricity
Zimbabwe,Electricity - imports,2008,"Kilowatt-hours, million",1686,,total_electricity
Zimbabwe,Electricity - imports,2009,"Kilowatt-hours, million",1882.1,,total_electricity
Zimbabwe,Electricity - imports,2010,"Kilowatt-hours, million",1681.7,,total_electricity
Zimbabwe,Electricity - imports,2011,"Kilowatt-hours, million",1578.7,,total_electricity
Zimbabwe,Electricity - imports,2012,"Kilowatt-hours, million",1076.1,,total_electricity
Zimbabwe,Electricity - imports,2013,"Kilowatt-hours, million",1722,,total_electricity
Zimbabwe,Electricity - imports,2014,"Kilowatt-hours, million",1127,,total_electricity
Zambia,Electricity - imports,1990,"Kilowatt-hours, million",20,1,total_electricity
Zambia,Electricity - imports,1991,"Kilowatt-hours, million",20,1,total_electricity
Zambia,Electricity - imports,1992,"Kilowatt-hours, million",20,1,total_electricity
Zambia,Electricity - imports,1993,"Kilowatt-hours, million",20,1,total_electricity
Zambia,Electricity - imports,1994,"Kilowatt-hours, million",20,1,total_electricity
Zambia,Electricity - imports,2003,"Kilowatt-hours, million",0,,total_electricity
Zambia,Electricity - imports,2004,"Kilowatt-hours, million",0,,total_electricity
Zambia,Electricity - imports,2005,"Kilowatt-hours, million",0,,total_electricity
Zambia,Electricity - imports,2006,"Kilowatt-hours, million",46,,total_electricity
Zambia,Electricity - imports,2007,"Kilowatt-hours, million",275,,total_electricity
Zambia,Electricity - imports,2008,"Kilowatt-hours, million",264,,total_electricity
Zambia,Electricity - imports,2009,"Kilowatt-hours, million",10,,total_electricity
Zambia,Electricity - imports,2010,"Kilowatt-hours, million",13,,total_electricity
Zambia,Electricity - imports,2011,"Kilowatt-hours, million",120,,total_electricity
Zambia,Electricity - imports,2012,"Kilowatt-hours, million",163,,total_electricity
Zambia,Electricity - imports,2013,"Kilowatt-hours, million",73,,total_electricity
Zambia,Electricity - imports,2014,"Kilowatt-hours, million",13,,total_electricity
"Yugoslavia, SFR (former)",Electricity - imports,1990,"Kilowatt-hours, million",3253,,total_electricity
"Yugoslavia, SFR (former)",Electricity - imports,1991,"Kilowatt-hours, million",3600,1,total_electricity
Viet Nam,Electricity - imports,2005,"Kilowatt-hours, million",383,,total_electricity
Viet Nam,Electricity - imports,2006,"Kilowatt-hours, million",966,,total_electricity
Viet Nam,Electricity - imports,2007,"Kilowatt-hours, million",2630,,total_electricity
Viet Nam,Electricity - imports,2008,"Kilowatt-hours, million",146,,total_electricity
Viet Nam,Electricity - imports,2009,"Kilowatt-hours, million",199,,total_electricity
Viet Nam,Electricity - imports,2010,"Kilowatt-hours, million",299,,total_electricity
Viet Nam,Electricity - imports,2011,"Kilowatt-hours, million",301,,total_electricity
Viet Nam,Electricity - imports,2012,"Kilowatt-hours, million",159,,total_electricity
Viet Nam,Electricity - imports,2013,"Kilowatt-hours, million",221,,total_electricity
Viet Nam,Electricity - imports,2014,"Kilowatt-hours, million",2053,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2004,"Kilowatt-hours, million",0,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2005,"Kilowatt-hours, million",0,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2006,"Kilowatt-hours, million",0,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2007,"Kilowatt-hours, million",0,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2008,"Kilowatt-hours, million",102,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2009,"Kilowatt-hours, million",260,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2010,"Kilowatt-hours, million",0,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2011,"Kilowatt-hours, million",249,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2012,"Kilowatt-hours, million",480,,total_electricity
Venezuela (Bolivar. Rep.),Electricity - imports,2013,"Kilowatt-hours, million",715,,total_electricity
Uzbekistan,Electricity - imports,1992,"Kilowatt-hours, million",15914,,total_electricity
Uzbekistan,Electricity - imports,1993,"Kilowatt-hours, million",15214,,total_electricity
Uzbekistan,Electricity - imports,1994,"Kilowatt-hours, million",14800,,total_electricity
Uzbekistan,Electricity - imports,1995,"Kilowatt-hours, million",12909,,total_electricity
Uzbekistan,Electricity - imports,1996,"Kilowatt-hours, million",13918,,total_electricity
Uzbekistan,Electricity - imports,1997,"Kilowatt-hours, million",12418,,total_electricity
Uzbekistan,Electricity - imports,1998,"Kilowatt-hours, million",12362,,total_electricity
Uzbekistan,Electricity - imports,1999,"Kilowatt-hours, million",12305,,total_electricity
Uzbekistan,Electricity - imports,2000,"Kilowatt-hours, million",14026,,total_electricity
Uzbekistan,Electricity - imports,2001,"Kilowatt-hours, million",13453,,total_electricity
Uzbekistan,Electricity - imports,2002,"Kilowatt-hours, million",11444,,total_electricity
Uzbekistan,Electricity - imports,2003,"Kilowatt-hours, million",11465,,total_electricity
Uzbekistan,Electricity - imports,2004,"Kilowatt-hours, million",11604,,total_electricity
Uzbekistan,Electricity - imports,2005,"Kilowatt-hours, million",11418,,total_electricity
Uzbekistan,Electricity - imports,2006,"Kilowatt-hours, million",11817,,total_electricity
Uzbekistan,Electricity - imports,2007,"Kilowatt-hours, million",11360,,total_electricity
Uzbekistan,Electricity - imports,2008,"Kilowatt-hours, million",11464,,total_electricity
Uzbekistan,Electricity - imports,2009,"Kilowatt-hours, million",11916,,total_electricity
Uzbekistan,Electricity - imports,2010,"Kilowatt-hours, million",12333,,total_electricity
Uzbekistan,Electricity - imports,2011,"Kilowatt-hours, million",12500,,total_electricity
Uzbekistan,Electricity - imports,2012,"Kilowatt-hours, million",12524,,total_electricity
Uzbekistan,Electricity - imports,2013,"Kilowatt-hours, million",12930,,total_electricity
Uzbekistan,Electricity - imports,2014,"Kilowatt-hours, million",13216,,total_electricity
USSR (former),Electricity - imports,1990,"Kilowatt-hours, million",947,,total_electricity
USSR (former),Electricity - imports,1991,"Kilowatt-hours, million",70,,total_electricity
Uruguay,Electricity - imports,1990,"Kilowatt-hours, million",51,,total_electricity
Uruguay,Electricity - imports,1991,"Kilowatt-hours, million",0,,total_electricity
Uruguay,Electricity - imports,1992,"Kilowatt-hours, million",12,,total_electricity
Uruguay,Electricity - imports,1993,"Kilowatt-hours, million",15,,total_electricity
Uruguay,Electricity - imports,1994,"Kilowatt-hours, million",15,,total_electricity
Uruguay,Electricity - imports,1995,"Kilowatt-hours, million",188,,total_electricity
Uruguay,Electricity - imports,1996,"Kilowatt-hours, million",308,,total_electricity
Uruguay,Electricity - imports,1997,"Kilowatt-hours, million",271,,total_electricity
Uruguay,Electricity - imports,1998,"Kilowatt-hours, million",78,,total_electricity
Uruguay,Electricity - imports,1999,"Kilowatt-hours, million",708,,total_electricity
Uruguay,Electricity - imports,2000,"Kilowatt-hours, million",1328,,total_electricity
Uruguay,Electricity - imports,2001,"Kilowatt-hours, million",123,,total_electricity
Uruguay,Electricity - imports,2002,"Kilowatt-hours, million",559,,total_electricity
Uruguay,Electricity - imports,2003,"Kilowatt-hours, million",434,,total_electricity
Uruguay,Electricity - imports,2004,"Kilowatt-hours, million",2348,,total_electricity
Uruguay,Electricity - imports,2005,"Kilowatt-hours, million",1585,,total_electricity
Uruguay,Electricity - imports,2006,"Kilowatt-hours, million",2835,,total_electricity
Uruguay,Electricity - imports,2007,"Kilowatt-hours, million",788,,total_electricity
Uruguay,Electricity - imports,2008,"Kilowatt-hours, million",962.8,,total_electricity
Uruguay,Electricity - imports,2009,"Kilowatt-hours, million",1468,,total_electricity
Uruguay,Electricity - imports,2010,"Kilowatt-hours, million",386.8,,total_electricity
Uruguay,Electricity - imports,2011,"Kilowatt-hours, million",476.9,,total_electricity
Uruguay,Electricity - imports,2012,"Kilowatt-hours, million",741.9,,total_electricity
Uruguay,Electricity - imports,2013,"Kilowatt-hours, million",0,,total_electricity
Uruguay,Electricity - imports,2014,"Kilowatt-hours, million",0,,total_electricity
United States of America,Electricity - imports,1990,"Kilowatt-hours, million",22506,,total_electricity
United States of America,Electricity - imports,1991,"Kilowatt-hours, million",30812,,total_electricity
United States of America,Electricity - imports,1992,"Kilowatt-hours, million",37204,,total_electricity
United States of America,Electricity - imports,1993,"Kilowatt-hours, million",39082,,total_electricity
United States of America,Electricity - imports,1994,"Kilowatt-hours, million",52230,,total_electricity
United States of America,Electricity - imports,1995,"Kilowatt-hours, million",46760,,total_electricity
United States of America,Electricity - imports,1996,"Kilowatt-hours, million",45288,,total_electricity
United States of America,Electricity - imports,1997,"Kilowatt-hours, million",43032,,total_electricity
United States of America,Electricity - imports,1998,"Kilowatt-hours, million",39513,,total_electricity
United States of America,Electricity - imports,1999,"Kilowatt-hours, million",43215,,total_electricity
United States of America,Electricity - imports,2000,"Kilowatt-hours, million",48592,,total_electricity
United States of America,Electricity - imports,2001,"Kilowatt-hours, million",38501,,total_electricity
United States of America,Electricity - imports,2002,"Kilowatt-hours, million",36373,,total_electricity
United States of America,Electricity - imports,2003,"Kilowatt-hours, million",30390,,total_electricity
United States of America,Electricity - imports,2004,"Kilowatt-hours, million",34210,,total_electricity
United States of America,Electricity - imports,2005,"Kilowatt-hours, million",44527,,total_electricity
United States of America,Electricity - imports,2006,"Kilowatt-hours, million",42691,,total_electricity
United States of America,Electricity - imports,2007,"Kilowatt-hours, million",51396,,total_electricity
United States of America,Electricity - imports,2008,"Kilowatt-hours, million",57019,,total_electricity
United States of America,Electricity - imports,2009,"Kilowatt-hours, million",52191,,total_electricity
United States of America,Electricity - imports,2010,"Kilowatt-hours, million",45083,,total_electricity
United States of America,Electricity - imports,2011,"Kilowatt-hours, million",52301,,total_electricity
United States of America,Electricity - imports,2012,"Kilowatt-hours, million",59257,,total_electricity
United States of America,Electricity - imports,2013,"Kilowatt-hours, million",70355,,total_electricity
United States of America,Electricity - imports,2014,"Kilowatt-hours, million",66511,,total_electricity
United Rep. of Tanzania,Electricity - imports,1995,"Kilowatt-hours, million",32,,total_electricity
United Rep. of Tanzania,Electricity - imports,1996,"Kilowatt-hours, million",33,,total_electricity
United Rep. of Tanzania,Electricity - imports,1997,"Kilowatt-hours, million",44,,total_electricity
United Rep. of Tanzania,Electricity - imports,1998,"Kilowatt-hours, million",45,,total_electricity
United Rep. of Tanzania,Electricity - imports,1999,"Kilowatt-hours, million",53,,total_electricity
United Rep. of Tanzania,Electricity - imports,2000,"Kilowatt-hours, million",55,,total_electricity
United Rep. of Tanzania,Electricity - imports,2001,"Kilowatt-hours, million",66,,total_electricity
United Rep. of Tanzania,Electricity - imports,2002,"Kilowatt-hours, million",79,,total_electricity
United Rep. of Tanzania,Electricity - imports,2003,"Kilowatt-hours, million",95,,total_electricity
United Rep. of Tanzania,Electricity - imports,2004,"Kilowatt-hours, million",113,,total_electricity
United Rep. of Tanzania,Electricity - imports,2005,"Kilowatt-hours, million",72,,total_electricity
United Rep. of Tanzania,Electricity - imports,2006,"Kilowatt-hours, million",169,,total_electricity
United Rep. of Tanzania,Electricity - imports,2007,"Kilowatt-hours, million",60,,total_electricity
United Rep. of Tanzania,Electricity - imports,2008,"Kilowatt-hours, million",52,,total_electricity
United Rep. of Tanzania,Electricity - imports,2009,"Kilowatt-hours, million",65,,total_electricity
United Rep. of Tanzania,Electricity - imports,2010,"Kilowatt-hours, million",57,,total_electricity
United Rep. of Tanzania,Electricity - imports,2011,"Kilowatt-hours, million",55,,total_electricity
United Rep. of Tanzania,Electricity - imports,2012,"Kilowatt-hours, million",61,,total_electricity
United Rep. of Tanzania,Electricity - imports,2013,"Kilowatt-hours, million",59,,total_electricity
United Rep. of Tanzania,Electricity - imports,2014,"Kilowatt-hours, million",59,,total_electricity
United Kingdom,Electricity - imports,1990,"Kilowatt-hours, million",11990,,total_electricity
United Kingdom,Electricity - imports,1991,"Kilowatt-hours, million",16422,,total_electricity
United Kingdom,Electricity - imports,1992,"Kilowatt-hours, million",16725,,total_electricity
United Kingdom,Electricity - imports,1993,"Kilowatt-hours, million",16721,,total_electricity
United Kingdom,Electricity - imports,1994,"Kilowatt-hours, million",16887,,total_electricity
United Kingdom,Electricity - imports,1995,"Kilowatt-hours, million",16336,,total_electricity
United Kingdom,Electricity - imports,1996,"Kilowatt-hours, million",16792,,total_electricity
United Kingdom,Electricity - imports,1997,"Kilowatt-hours, million",16615,,total_electricity
United Kingdom,Electricity - imports,1998,"Kilowatt-hours, million",12839,,total_electricity
United Kingdom,Electricity - imports,1999,"Kilowatt-hours, million",14507,,total_electricity
United Kingdom,Electricity - imports,2000,"Kilowatt-hours, million",14308,,total_electricity
United Kingdom,Electricity - imports,2001,"Kilowatt-hours, million",10663,,total_electricity
United Kingdom,Electricity - imports,2002,"Kilowatt-hours, million",9182,,total_electricity
United Kingdom,Electricity - imports,2003,"Kilowatt-hours, million",5119,,total_electricity
United Kingdom,Electricity - imports,2004,"Kilowatt-hours, million",9784,,total_electricity
United Kingdom,Electricity - imports,2005,"Kilowatt-hours, million",11160,,total_electricity
United Kingdom,Electricity - imports,2006,"Kilowatt-hours, million",10282,,total_electricity
United Kingdom,Electricity - imports,2007,"Kilowatt-hours, million",8613,,total_electricity
United Kingdom,Electricity - imports,2008,"Kilowatt-hours, million",12294,,total_electricity
United Kingdom,Electricity - imports,2009,"Kilowatt-hours, million",6609,,total_electricity
United Kingdom,Electricity - imports,2010,"Kilowatt-hours, million",7144,,total_electricity
United Kingdom,Electricity - imports,2011,"Kilowatt-hours, million",8689,,total_electricity
United Kingdom,Electricity - imports,2012,"Kilowatt-hours, million",13743,,total_electricity
United Kingdom,Electricity - imports,2013,"Kilowatt-hours, million",17532,,total_electricity
United Kingdom,Electricity - imports,2014,"Kilowatt-hours, million",23244,,total_electricity
United Arab Emirates,Electricity - imports,2007,"Kilowatt-hours, million",0,,total_electricity
United Arab Emirates,Electricity - imports,2008,"Kilowatt-hours, million",0,,total_electricity
United Arab Emirates,Electricity - imports,2009,"Kilowatt-hours, million",0,,total_electricity
United Arab Emirates,Electricity - imports,2010,"Kilowatt-hours, million",0,,total_electricity
United Arab Emirates,Electricity - imports,2011,"Kilowatt-hours, million",49,,total_electricity
United Arab Emirates,Electricity - imports,2012,"Kilowatt-hours, million",16,,total_electricity
United Arab Emirates,Electricity - imports,2013,"Kilowatt-hours, million",0,,total_electricity
United Arab Emirates,Electricity - imports,2014,"Kilowatt-hours, million",0,,total_electricity
Ukraine,Electricity - imports,1992,"Kilowatt-hours, million",15417,,total_electricity
Ukraine,Electricity - imports,1993,"Kilowatt-hours, million",15773,,total_electricity
Ukraine,Electricity - imports,1994,"Kilowatt-hours, million",12378,,total_electricity
Ukraine,Electricity - imports,1995,"Kilowatt-hours, million",9726,,total_electricity
Ukraine,Electricity - imports,1996,"Kilowatt-hours, million",4166,,total_electricity
Ukraine,Electricity - imports,1997,"Kilowatt-hours, million",9719,,total_electricity
Ukraine,Electricity - imports,1998,"Kilowatt-hours, million",10056,,total_electricity
Ukraine,Electricity - imports,1999,"Kilowatt-hours, million",6964,,total_electricity
Ukraine,Electricity - imports,2000,"Kilowatt-hours, million",2679,,total_electricity
Ukraine,Electricity - imports,2001,"Kilowatt-hours, million",2137,,total_electricity
Ukraine,Electricity - imports,2002,"Kilowatt-hours, million",5461,,total_electricity
Ukraine,Electricity - imports,2003,"Kilowatt-hours, million",7236,,total_electricity
Ukraine,Electricity - imports,2004,"Kilowatt-hours, million",2203,,total_electricity
Ukraine,Electricity - imports,2005,"Kilowatt-hours, million",1715,,total_electricity
Ukraine,Electricity - imports,2006,"Kilowatt-hours, million",2082,,total_electricity
Ukraine,Electricity - imports,2007,"Kilowatt-hours, million",3383,,total_electricity
Ukraine,Electricity - imports,2008,"Kilowatt-hours, million",2101,,total_electricity
Ukraine,Electricity - imports,2009,"Kilowatt-hours, million",25,,total_electricity
Ukraine,Electricity - imports,2010,"Kilowatt-hours, million",23,,total_electricity
Ukraine,Electricity - imports,2011,"Kilowatt-hours, million",35,,total_electricity
Ukraine,Electricity - imports,2012,"Kilowatt-hours, million",93,,total_electricity
Ukraine,Electricity - imports,2013,"Kilowatt-hours, million",39,,total_electricity
Ukraine,Electricity - imports,2014,"Kilowatt-hours, million",89,,total_electricity
Uganda,Electricity - imports,2000,"Kilowatt-hours, million",1,,total_electricity
Uganda,Electricity - imports,2001,"Kilowatt-hours, million",1,,total_electricity
Uganda,Electricity - imports,2002,"Kilowatt-hours, million",3,,total_electricity
Uganda,Electricity - imports,2003,"Kilowatt-hours, million",3,,total_electricity
Uganda,Electricity - imports,2004,"Kilowatt-hours, million",2,,total_electricity
Uganda,Electricity - imports,2005,"Kilowatt-hours, million",2,,total_electricity
Uganda,Electricity - imports,2006,"Kilowatt-hours, million",47,,total_electricity
Uganda,Electricity - imports,2007,"Kilowatt-hours, million",58.25,,total_electricity
Uganda,Electricity - imports,2008,"Kilowatt-hours, million",40.92,,total_electricity
Uganda,Electricity - imports,2009,"Kilowatt-hours, million",25.06,,total_electricity
Uganda,Electricity - imports,2010,"Kilowatt-hours, million",29.21,1,total_electricity
Uganda,Electricity - imports,2011,"Kilowatt-hours, million",36.31,1,total_electricity
Uganda,Electricity - imports,2012,"Kilowatt-hours, million",37,1,total_electricity
Uganda,Electricity - imports,2013,"Kilowatt-hours, million",46.5,,total_electricity
Uganda,Electricity - imports,2014,"Kilowatt-hours, million",32.7,,total_electricity
Turkmenistan,Electricity - imports,1992,"Kilowatt-hours, million",1152,,total_electricity
Turkmenistan,Electricity - imports,1993,"Kilowatt-hours, million",1251,,total_electricity
Turkmenistan,Electricity - imports,1994,"Kilowatt-hours, million",1040,,total_electricity
Turkmenistan,Electricity - imports,1995,"Kilowatt-hours, million",980,,total_electricity
Turkmenistan,Electricity - imports,1996,"Kilowatt-hours, million",950,,total_electricity
Turkmenistan,Electricity - imports,1997,"Kilowatt-hours, million",950,,total_electricity
Turkey,Electricity - imports,1990,"Kilowatt-hours, million",176,,total_electricity
Turkey,Electricity - imports,1991,"Kilowatt-hours, million",759,,total_electricity
Turkey,Electricity - imports,1992,"Kilowatt-hours, million",189,,total_electricity
Turkey,Electricity - imports,1993,"Kilowatt-hours, million",213,,total_electricity
Turkey,Electricity - imports,1994,"Kilowatt-hours, million",31,,total_electricity
Turkey,Electricity - imports,1995,"Kilowatt-hours, million",0,,total_electricity
Turkey,Electricity - imports,1996,"Kilowatt-hours, million",270,,total_electricity
Turkey,Electricity - imports,1997,"Kilowatt-hours, million",2492,,total_electricity
Turkey,Electricity - imports,1998,"Kilowatt-hours, million",3298,,total_electricity
Turkey,Electricity - imports,1999,"Kilowatt-hours, million",2330,,total_electricity
Turkey,Electricity - imports,2000,"Kilowatt-hours, million",3791,,total_electricity
Turkey,Electricity - imports,2001,"Kilowatt-hours, million",4579,,total_electricity
Turkey,Electricity - imports,2002,"Kilowatt-hours, million",3588,,total_electricity
Turkey,Electricity - imports,2003,"Kilowatt-hours, million",1158,,total_electricity
Turkey,Electricity - imports,2004,"Kilowatt-hours, million",463,,total_electricity
Turkey,Electricity - imports,2005,"Kilowatt-hours, million",636,,total_electricity
Turkey,Electricity - imports,2006,"Kilowatt-hours, million",573,,total_electricity
Turkey,Electricity - imports,2007,"Kilowatt-hours, million",864,,total_electricity
Turkey,Electricity - imports,2008,"Kilowatt-hours, million",789,,total_electricity
Turkey,Electricity - imports,2009,"Kilowatt-hours, million",812,,total_electricity
Turkey,Electricity - imports,2010,"Kilowatt-hours, million",1144,,total_electricity
Turkey,Electricity - imports,2011,"Kilowatt-hours, million",4556,,total_electricity
Turkey,Electricity - imports,2012,"Kilowatt-hours, million",5827,,total_electricity
Turkey,Electricity - imports,2013,"Kilowatt-hours, million",7429,,total_electricity
Turkey,Electricity - imports,2014,"Kilowatt-hours, million",7953,,total_electricity
Tunisia,Electricity - imports,1990,"Kilowatt-hours, million",125,,total_electricity
Tunisia,Electricity - imports,1991,"Kilowatt-hours, million",144,,total_electricity
Tunisia,Electricity - imports,1992,"Kilowatt-hours, million",121,,total_electricity
Tunisia,Electricity - imports,1993,"Kilowatt-hours, million",252,,total_electricity
Tunisia,Electricity - imports,1994,"Kilowatt-hours, million",332,,total_electricity
Tunisia,Electricity - imports,1995,"Kilowatt-hours, million",173,,total_electricity
Tunisia,Electricity - imports,1996,"Kilowatt-hours, million",163,,total_electricity
Tunisia,Electricity - imports,1997,"Kilowatt-hours, million",7,,total_electricity
Tunisia,Electricity - imports,1998,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,1999,"Kilowatt-hours, million",2,,total_electricity
Tunisia,Electricity - imports,2000,"Kilowatt-hours, million",1,,total_electricity
Tunisia,Electricity - imports,2001,"Kilowatt-hours, million",10,,total_electricity
Tunisia,Electricity - imports,2002,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,2003,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,2004,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,2005,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,2006,"Kilowatt-hours, million",142,,total_electricity
Tunisia,Electricity - imports,2007,"Kilowatt-hours, million",0,,total_electricity
Tunisia,Electricity - imports,2008,"Kilowatt-hours, million",122,,total_electricity
Tunisia,Electricity - imports,2009,"Kilowatt-hours, million",192,,total_electricity
Tunisia,Electricity - imports,2010,"Kilowatt-hours, million",141,,total_electricity
Tunisia,Electricity - imports,2011,"Kilowatt-hours, million",131,,total_electricity
Tunisia,Electricity - imports,2012,"Kilowatt-hours, million",384,,total_electricity
Tunisia,Electricity - imports,2013,"Kilowatt-hours, million",177,,total_electricity
Tunisia,Electricity - imports,2014,"Kilowatt-hours, million",536,,total_electricity
Togo,Electricity - imports,1990,"Kilowatt-hours, million",286,,total_electricity
Togo,Electricity - imports,1991,"Kilowatt-hours, million",266,,total_electricity
Togo,Electricity - imports,1992,"Kilowatt-hours, million",310,,total_electricity
Togo,Electricity - imports,1993,"Kilowatt-hours, million",278,,total_electricity
Togo,Electricity - imports,1994,"Kilowatt-hours, million",302,,total_electricity
Togo,Electricity - imports,1995,"Kilowatt-hours, million",412,,total_electricity
Togo,Electricity - imports,1996,"Kilowatt-hours, million",435,,total_electricity
Togo,Electricity - imports,1997,"Kilowatt-hours, million",361,,total_electricity
Togo,Electricity - imports,1998,"Kilowatt-hours, million",222,,total_electricity
Togo,Electricity - imports,1999,"Kilowatt-hours, million",252,,total_electricity
Togo,Electricity - imports,2000,"Kilowatt-hours, million",282,,total_electricity
Togo,Electricity - imports,2001,"Kilowatt-hours, million",379.7,,total_electricity
Togo,Electricity - imports,2002,"Kilowatt-hours, million",330.7,,total_electricity
Togo,Electricity - imports,2003,"Kilowatt-hours, million",343.8,,total_electricity
Togo,Electricity - imports,2004,"Kilowatt-hours, million",408.7,,total_electricity
Togo,Electricity - imports,2005,"Kilowatt-hours, million",442,,total_electricity
Togo,Electricity - imports,2006,"Kilowatt-hours, million",398.9,,total_electricity
Togo,Electricity - imports,2007,"Kilowatt-hours, million",475.7,,total_electricity
Togo,Electricity - imports,2008,"Kilowatt-hours, million",583.3,,total_electricity
Togo,Electricity - imports,2009,"Kilowatt-hours, million",615.4,,total_electricity
Togo,Electricity - imports,2010,"Kilowatt-hours, million",627.7,,total_electricity
Togo,Electricity - imports,2011,"Kilowatt-hours, million",695.8,,total_electricity
Togo,Electricity - imports,2012,"Kilowatt-hours, million",679.3,,total_electricity
Togo,Electricity - imports,2013,"Kilowatt-hours, million",773.3,,total_electricity
Togo,Electricity - imports,2014,"Kilowatt-hours, million",856.9,,total_electricity
Thailand,Electricity - imports,1990,"Kilowatt-hours, million",652,,total_electricity
Thailand,Electricity - imports,1991,"Kilowatt-hours, million",595,,total_electricity
Thailand,Electricity - imports,1992,"Kilowatt-hours, million",481,,total_electricity
Thailand,Electricity - imports,1993,"Kilowatt-hours, million",645,,total_electricity
Thailand,Electricity - imports,1994,"Kilowatt-hours, million",884,,total_electricity
Thailand,Electricity - imports,1995,"Kilowatt-hours, million",699,,total_electricity
Thailand,Electricity - imports,1996,"Kilowatt-hours, million",805,,total_electricity
Thailand,Electricity - imports,1997,"Kilowatt-hours, million",746,,total_electricity
Thailand,Electricity - imports,1998,"Kilowatt-hours, million",1623,,total_electricity
Thailand,Electricity - imports,1999,"Kilowatt-hours, million",2256,,total_electricity
Thailand,Electricity - imports,2000,"Kilowatt-hours, million",2967,,total_electricity
Thailand,Electricity - imports,2001,"Kilowatt-hours, million",2881,,total_electricity
Thailand,Electricity - imports,2002,"Kilowatt-hours, million",2821,,total_electricity
Thailand,Electricity - imports,2003,"Kilowatt-hours, million",2479,,total_electricity
Thailand,Electricity - imports,2004,"Kilowatt-hours, million",3388,,total_electricity
Thailand,Electricity - imports,2005,"Kilowatt-hours, million",4419,,total_electricity
Thailand,Electricity - imports,2006,"Kilowatt-hours, million",5159,,total_electricity
Thailand,Electricity - imports,2007,"Kilowatt-hours, million",4491,,total_electricity
Thailand,Electricity - imports,2008,"Kilowatt-hours, million",2785,,total_electricity
Thailand,Electricity - imports,2009,"Kilowatt-hours, million",2439,,total_electricity
Thailand,Electricity - imports,2010,"Kilowatt-hours, million",7287,,total_electricity
Thailand,Electricity - imports,2011,"Kilowatt-hours, million",10774,,total_electricity
Thailand,Electricity - imports,2012,"Kilowatt-hours, million",10527,,total_electricity
Thailand,Electricity - imports,2013,"Kilowatt-hours, million",12569,,total_electricity
Thailand,Electricity - imports,2014,"Kilowatt-hours, million",12260,,total_electricity
Tajikistan,Electricity - imports,1992,"Kilowatt-hours, million",6428,,total_electricity
Tajikistan,Electricity - imports,1993,"Kilowatt-hours, million",5214,,total_electricity
Tajikistan,Electricity - imports,1994,"Kilowatt-hours, million",5571,,total_electricity
Tajikistan,Electricity - imports,1995,"Kilowatt-hours, million",4860,,total_electricity
Tajikistan,Electricity - imports,1996,"Kilowatt-hours, million",4930,,total_electricity
Tajikistan,Electricity - imports,1997,"Kilowatt-hours, million",4345,,total_electricity
Tajikistan,Electricity - imports,1998,"Kilowatt-hours, million",3969,,total_electricity
Tajikistan,Electricity - imports,1999,"Kilowatt-hours, million",3641,,total_electricity
Tajikistan,Electricity - imports,2000,"Kilowatt-hours, million",5242,,total_electricity
